"","Date mutation","Nature mutation","Valeur fonciere","No voie","B/T/Q","Type de voie","Code voie","Voie","Code postal","Commune","Prefixe de section","Section","No plan","Code type local","Type local","Surface reelle bati","Nombre pieces principales","Nature culture","Nature culture speciale","Surface terrain"
"6876","30/06/2020","Vente",5892000,42,NA,"IMP","0206","FONTAINE DU CORBEAU",38750,"HUEZ",NA,"C",720,2,"Appartement",17,1,NA,NA,NA
"6877","30/06/2020","Vente",12796000,42,NA,"IMP","0206","FONTAINE DU CORBEAU",38750,"HUEZ",NA,"C",720,2,"Appartement",22,2,NA,NA,NA
"6878","17/06/2020","Vente",6339400,8,NA,"RUE","0066","DES VIKINGS DE VENOSC",38860,"LES DEUX ALPES",534,"AB",984,2,"Appartement",26,2,NA,NA,NA
"6879","01/07/2020","Vente",6104000,62,NA,"IMP","0206","FONTAINE DU CORBEAU",38750,"HUEZ",NA,"C",723,2,"Appartement",19,1,NA,NA,NA
"6880","26/06/2020","Vente",29700000,12,NA,"RUE","0350","DU RIF JANY",38114,"VAUJANY",NA,"G",1074,1,"Maison",82,4,"S",NA,880
"6881","03/07/2020","Vente",8500200,11,NA,"RUE","0027","DES SAGNES",38860,"LES DEUX ALPES",NA,"AL",309,2,"Appartement",34,1,NA,NA,NA
"6882","20/07/2020","Vente",22500000,30,NA,"RTE","0100","DES COMBES",38114,"VAUJANY",NA,"AB",127,2,"Appartement",48,2,NA,NA,NA
"6883","16/07/2020","Vente",5150000,36,NA,"AV","1070","DU VERCORS",38600,"FONTAINE",NA,"AH",211,2,"Appartement",35,1,NA,NA,NA
"6884","02/07/2020","Vente",15500000,8,NA,"RUE","0066","DES VIKINGS DE VENOSC",38860,"LES DEUX ALPES",534,"AB",984,2,"Appartement",41,3,NA,NA,NA
"6885","16/07/2020","Vente",1.5e+07,5091,NA,"RTE","0061","DE CHOLONGE",38119,"SAINT-THEOFFREY",NA,"B",195,1,"Maison",84,3,"S",NA,875
"6886","29/06/2020","Vente",21230000,141,NA,"MTE","0285","DES RIVIERES",38650,"GRESSE-EN-VERCORS",NA,"AH",46,1,"Maison",86,3,"P",NA,2687
"6887","29/06/2020","Vente",21230000,141,NA,"MTE","0285","DES RIVIERES",38650,"GRESSE-EN-VERCORS",NA,"AH",46,1,"Maison",86,3,"S",NA,800
"6888","02/07/2020","Vente",2.9e+07,5884,NA,NA,"B011","LA CITRIERE ET SAGNE",38750,"HUEZ",NA,"AD",657,2,"Appartement",57,3,NA,NA,NA
"6889","10/07/2020","Vente",16850000,5354,NA,"RES","A232","LES QUIRLIES",38860,"LES DEUX ALPES",534,"AE",467,2,"Appartement",37,2,NA,NA,NA
"6890","30/06/2020","Vente",4122000,5002,NA,NA,"B040","CROIZETTE",38930,"CLELLES",NA,"A",481,4,"Local industriel. commercial ou assimil<e9>",30,0,"S",NA,1384
"6891","17/07/2020","Vente",43647000,109,NA,"CHE","0050","DE BOUILLY",38250,"LANS-EN-VERCORS",NA,"E",48,1,"Maison",112,4,"S",NA,998
"6892","17/07/2020","Vente",43647000,109,NA,"CHE","0050","DE BOUILLY",38250,"LANS-EN-VERCORS",NA,"E",48,1,"Maison",80,2,"S",NA,998
"6893","01/07/2020","Vente",41860000,15,NA,"RUE","0052","DE CHAMECHAUDE",38360,"SASSENAGE",NA,"AX",99,4,"Local industriel. commercial ou assimil<e9>",180,0,"S",NA,927
"6894","01/07/2020","Vente",41860000,15,NA,"RUE","0052","DE CHAMECHAUDE",38360,"SASSENAGE",NA,"AX",99,1,"Maison",101,4,"S",NA,927
"6895","26/06/2020","Vente",40800000,5636,NA,NA,"B115","VARCES",38760,"VARCES-ALLIERES-ET-RISSET",NA,"AV",61,1,"Maison",90,4,"J",NA,934
"6896","26/06/2020","Vente",40800000,5636,NA,NA,"B115","VARCES",38760,"VARCES-ALLIERES-ET-RISSET",NA,"AV",61,1,"Maison",90,4,"S",NA,500
"6897","02/07/2020","Vente",14671000,203,NA,"RTE","0750","DES RIPERTS",38930,"SAINT-MARTIN-DE-CLELLES",NA,"C",672,1,"Maison",117,4,"S",NA,200
"6898","16/07/2020","Vente",16150000,1,NA,"RUE","0186","DE LA ROUVRAIE",38360,"SASSENAGE",NA,"BE",19,2,"Appartement",62,3,NA,NA,NA
"6899","10/07/2020","Vente",3610000,60,NA,"CHE","0467","DE PRENAY",38250,"LANS-EN-VERCORS",NA,"B",1066,2,"Appartement",28,1,NA,NA,NA
"6900","09/07/2020","Vente",12980000,141,NA,"AV","0570","DE LA REPUBLIQUE",38170,"SEYSSINET-PARISET",NA,"AH",104,2,"Appartement",55,3,NA,NA,NA
"6901","09/07/2020","Vente",2.2e+07,7,NA,"RUE","0010","BERENGER",38450,"LE GUA",NA,"AB",219,1,"Maison",103,4,"S",NA,700
"6902","21/07/2020","Vente",8900000,13,NA,"RUE","0490","HENRI BARBUSSE",38600,"FONTAINE",NA,"AH",290,2,"Appartement",89,4,NA,NA,NA
"6903","17/07/2020","Vente",41559000,84,NA,"RTE","0078","DE LA VANNE",38360,"NOYAREY",NA,"AL",11,1,"Maison",110,5,"S",NA,1000
"6904","21/07/2020","Vente",19153600,23,NA,"RUE","0650","DE LA LIBERTE",38600,"FONTAINE",NA,"AI",651,2,"Appartement",80,4,NA,NA,NA
"6905","21/07/2020","Vente",30375000,9,NA,"RTE","2280","DES SOUFFLOTS",38142,"AURIS",NA,"D",2469,1,"Maison",94,5,"S",NA,297
"6906","30/06/2020","Vente",2.5e+07,152,NA,"AV","0320","JEAN BAPTISTE GAUTHIER",38520,"LE BOURG-D'OISANS",NA,"AP",323,1,"Maison",136,3,"S",NA,183
"6907","21/07/2020","Vente",21800000,9,NA,"RUE","0910","DU POLYGONE",38600,"FONTAINE",NA,"AH",386,2,"Appartement",137,5,NA,NA,NA
"6908","10/07/2020","Vente",38150000,23,NA,"IMP","0298","DES PIERRES BLANCHES",38360,"SASSENAGE",NA,"AR",199,1,"Maison",102,5,"S",NA,300
"6909","10/07/2020","Vente",8100000,5464,NA,NA,"B129","PETIT PLAN",38860,"LES DEUX ALPES",NA,"AI",480,2,"Appartement",25,2,NA,NA,NA
"6910","17/07/2020","Vente",24600000,1122,"A","CHE","0011","DU BEMONT",38760,"SAINT-PAUL-DE-VARCES",NA,"AM",181,1,"Maison",62,3,"S",NA,383
"6911","20/07/2020","Vente",20400000,28,NA,"AV","0195","DU VERCORS",38450,"LE GUA",NA,"AC",21,1,"Maison",100,5,"S",NA,64
"6912","23/07/2020","Vente",11890000,4,"B","MAIL","0710","MARCEL CACHIN",38600,"FONTAINE",NA,"AO",357,2,"Appartement",65,4,NA,NA,NA
"6913","17/07/2020","Vente",12350000,236,NA,"RTE","0005","DE L ALTIPORT",38750,"HUEZ",NA,"A",1650,2,"Appartement",24,2,NA,NA,NA
"6914","17/07/2020","Vente",17200000,35,NA,"AV","0180","DE ROMANS",38360,"SASSENAGE",NA,"BD",244,2,"Appartement",75,3,NA,NA,NA
"6915","07/07/2020","Vente",7200000,503,NA,"RUE","0355","DES PASSEAUX",38750,"HUEZ",NA,"C",767,2,"Appartement",22,2,NA,NA,NA
"6916","23/07/2020","Vente",5371000,891,NA,"RTE","0623","DE CORRENCON",38250,"VILLARD-DE-LANS",NA,"D",2072,1,"Maison",28,0,NA,NA,NA
"6917","13/07/2020","Vente",40933000,17,NA,"RUE","0009","CHARLES BEYLIER",38760,"VARCES-ALLIERES-ET-RISSET",NA,"AS",502,1,"Maison",114,5,NA,NA,NA
"6918","21/07/2020","Vente",10460000,16,NA,"RUE","0090","CALEMARD",38350,"LA MURE",NA,"AH",575,1,"Maison",120,5,"S",NA,42
"6919","15/07/2020","Vente",13300000,166,NA,"AV","0670","VICTOR HUGO",38170,"SEYSSINET-PARISET",NA,"AI",322,2,"Appartement",74,4,NA,NA,NA
"6920","08/07/2020","Vente",16630000,71,NA,"CRS","0440","SAINT ANDRE",38800,"LE PONT-DE-CLAIX",NA,"AD",71,2,"Appartement",101,5,NA,NA,NA
"6921","21/07/2020","Vente",5600000,1,"B","RUE","0500","DU VERCORS",38800,"LE PONT-DE-CLAIX",NA,"AH",317,2,"Appartement",33,1,NA,NA,NA
"6922","17/07/2020","Vente",14380000,47,NA,"BD","0600","JOLIOT CURIE",38600,"FONTAINE",NA,"AK",464,2,"Appartement",67,3,NA,NA,NA
"6923","02/07/2020","Vente",39600000,60,NA,"RUE","0270","DES FLEURS",38170,"SEYSSINET-PARISET",NA,"AK",84,1,"Maison",110,4,"S",NA,447
"6924","10/07/2020","Vente",21800000,7,NA,"RUE","1280","VICTOR HUGO",38250,"VILLARD-DE-LANS",NA,"AW",187,1,"Maison",107,4,NA,NA,NA
"6925","07/07/2020","Vente",12500000,6,NA,"AV","0670","VICTOR HUGO",38170,"SEYSSINET-PARISET",NA,"AD",534,2,"Appartement",64,2,NA,NA,NA
"6926","09/07/2020","Vente",11590000,336,NA,"AV","0321","DES MARMOTTES",38750,"HUEZ",NA,"C",824,2,"Appartement",28,2,NA,NA,NA
"6927","27/07/2020","Vente",8500000,15,NA,"RUE","0610","JOSEPH BERTOIN",38600,"FONTAINE",NA,"AD",144,2,"Appartement",56,3,NA,NA,NA
"6928","07/07/2020","Vente",9600000,3,NA,"BD","0131","FAIDHERBE",38450,"VIF",NA,"CL",66,2,"Appartement",28,1,NA,NA,NA
"6929","06/07/2020","Vente",10195000,16,NA,"ALL","0443","SIMONE DE BEAUVOIR",38800,"LE PONT-DE-CLAIX",NA,"AE",146,2,"Appartement",73,4,NA,NA,NA
"6930","01/07/2020","Vente",7900000,5748,NA,NA,"B039","SUR LE COL",38450,"LE GUA",NA,"H",593,2,"Appartement",41,2,NA,NA,NA
"6931","22/07/2020","Vente",7667000,56,NA,"RUE","0650","DE LA LIBERTE",38600,"FONTAINE",NA,"AK",225,2,"Appartement",63,4,NA,NA,NA
"6932","09/07/2020","Vente",28077000,7,NA,"RUE","0450","BEYLE STENDHAL",38640,"CLAIX",NA,"AI",800,2,"Appartement",73,3,NA,NA,NA
"6933","10/07/2020","Vente",7055000,13,NA,"ALL","0063","DU BOIS JOLI",38800,"LE PONT-DE-CLAIX",NA,"AD",123,2,"Appartement",74,4,NA,NA,NA
"6934","28/07/2020","Vente",8113500,75,NA,"RUE","0050","DE L ANCIENNE ECOLE",38970,"BEAUFIN",NA,"B",282,1,"Maison",80,3,"S",NA,179
"6935","10/07/2020","Vente",8e+06,17,NA,"ALL","0067","RESIDENCE DU CANTON",38800,"LE PONT-DE-CLAIX",NA,"AL",341,4,"Local industriel. commercial ou assimil<e9>",62,0,NA,NA,NA
"6936","30/06/2020","Vente",15290000,10,NA,"ALL","1170","DU LAC BLANC",38640,"CLAIX",NA,"AM",424,2,"Appartement",57,2,NA,NA,NA
"6937","02/07/2020","Vente",1e+07,1,NA,"ALL","0007","ALBERT CAMUS",38800,"LE PONT-DE-CLAIX",NA,"AD",119,2,"Appartement",120,6,NA,NA,NA
"6938","15/07/2020","Vente",7125000,5492,NA,"RES","A035","ARC EN CIEL",38860,"LES DEUX ALPES",NA,"AI",379,2,"Appartement",23,2,NA,NA,NA
"6939","11/07/2020","Vente",4300000,5821,NA,NA,"B373","VILLARD LE HAUT",38250,"VILLARD-DE-LANS",NA,"AZ",101,2,"Appartement",22,1,NA,NA,NA
"6940","16/07/2020","Vente",6318000,183,NA,"CHE","0180","GARDE ROLLAND",38650,"GRESSE-EN-VERCORS",NA,"AC",15,2,"Appartement",43,3,NA,NA,NA
"6941","07/07/2020","Vente",15590000,5,NA,"RUE","0026","DES BUISSIERES",38360,"SASSENAGE",NA,"BB",101,2,"Appartement",87,5,NA,NA,NA
"6942","15/07/2020","Vente",4100000,5821,NA,NA,"B373","VILLARD LE HAUT",38250,"VILLARD-DE-LANS",NA,"AZ",101,2,"Appartement",20,1,NA,NA,NA
"6943","10/07/2020","Vente",9500000,156,NA,"RUE","0330","DE NANTIZON",38350,"SUSVILLE",NA,"AI",230,2,"Appartement",36,2,NA,NA,NA
"6944","10/07/2020","Vente",9500000,5,NA,"RUE","0010","DE L ANCIENNE MAIRIE",38350,"SUSVILLE",NA,"AI",232,1,"Maison",76,5,"S",NA,54
"6945","07/07/2020","Vente",9160000,26,NA,"AV","1070","DU VERCORS",38600,"FONTAINE",NA,"AH",217,2,"Appartement",46,2,NA,NA,NA
"6946","16/07/2020","Vente",15355000,87,NA,"RUE","0047","DU MAUPAS",38360,"NOYAREY",NA,"AB",55,2,"Appartement",92,4,NA,NA,NA
"6947","27/07/2020","Vente",39350000,1,"C","ALL","0283","DES PLANTEES",38450,"VIF",NA,"BW",133,1,"Maison",112,5,"S",NA,836
"6948","28/07/2020","Vente",23530000,23,NA,"RUE","1140","JEAN MOULIN",38640,"CLAIX",NA,"AI",382,1,"Maison",106,5,"S",NA,104
"6949","06/07/2020","Vente",37090000,6,NA,"IMP","1352","MAS DES PEROUSES",38640,"CLAIX",NA,"BR",169,1,"Maison",125,3,"S",NA,227
"6950","24/07/2020","Vente",65750000,5987,NA,NA,"B066","CHAUCHIERE ET LE PLATRE",38250,"VILLARD-DE-LANS",NA,"AW",541,1,"Maison",279,7,"P",NA,1757
"6951","24/07/2020","Vente",65750000,5987,NA,NA,"B066","CHAUCHIERE ET LE PLATRE",38250,"VILLARD-DE-LANS",NA,"AW",541,1,"Maison",279,7,"S",NA,1000
"6952","24/07/2020","Vente",14250000,166,NA,"AV","0670","VICTOR HUGO",38170,"SEYSSINET-PARISET",NA,"AI",322,2,"Appartement",74,4,NA,NA,NA
"6953","20/07/2020","Vente",6650000,736,NA,"RTE","0185","DE LA MURE",38350,"LA MORTE",NA,"AA",72,2,"Appartement",29,1,NA,NA,NA
"6954","16/07/2020","Vente",1.2e+07,14,NA,"RUE","0112","DU MOUCHEROTTE",38360,"SASSENAGE",NA,"BC",24,2,"Appartement",89,5,NA,NA,NA
"6955","15/07/2020","Vente",25500000,102,NA,"IMP","0814","DES GRANDS CHAMPS",38250,"VILLARD-DE-LANS",NA,"C",1935,2,"Appartement",112,5,NA,NA,NA
"6956","23/07/2020","Vente",9300000,891,NA,"RTE","0623","DE CORRENCON",38250,"VILLARD-DE-LANS",NA,"D",2072,1,"Maison",60,2,NA,NA,NA
"6957","24/07/2020","Vente",35500000,5,NA,"RUE","0390","ENGELS",38600,"FONTAINE",NA,"AD",108,1,"Maison",145,7,"S",NA,647
"6958","07/07/2020","Vente",31800000,4,NA,"RUE","0054","JOSEPH VILLARD",38119,"PIERRE-CHATEL",NA,"AB",8,1,"Maison",150,6,"S",NA,820
"6959","09/07/2020","Vente",20300000,151,NA,"AV","0670","VICTOR HUGO",38170,"SEYSSINET-PARISET",NA,"AH",257,2,"Appartement",67,3,NA,NA,NA
"6960","21/07/2020","Vente",7500000,33,"B","AV","0090","ARISTIDE BRIAND",38600,"FONTAINE",NA,"AI",193,2,"Appartement",68,3,NA,NA,NA
"6961","23/07/2020","Vente",8500000,127,NA,"RTE","0250","NAPOLEON",38119,"PIERRE-CHATEL",NA,"A",742,2,"Appartement",79,3,"S",NA,1072
"6962","23/07/2020","Vente",8500000,127,NA,"RTE","0250","NAPOLEON",38119,"PIERRE-CHATEL",NA,"A",742,4,"Local industriel. commercial ou assimil<e9>",90,0,"S",NA,1072
"6963","23/07/2020","Vente",8500000,127,NA,"RTE","0250","NAPOLEON",38119,"PIERRE-CHATEL",NA,"A",742,2,"Appartement",71,3,"S",NA,1072
"6964","03/07/2020","Vente",13500000,21,NA,"ALL","0236","JACQUES PREVERT",38800,"LE PONT-DE-CLAIX",NA,"AE",5,2,"Appartement",70,4,NA,NA,NA
"6965","21/07/2020","Vente",9250000,87,NA,"MTE","0430","DE LA ROCHE PAVIOTTE",38350,"SUSVILLE",NA,"AI",171,1,"Maison",86,4,"S",NA,138
"6966","23/07/2020","Vente",4482000,10,NA,"RUE","0600","DES MARRONNIERS",38970,"PELLAFOL",NA,"AD",63,1,"Maison",61,3,"S",NA,156
"6967","27/07/2020","Vente",22400000,17,NA,"AV","0570","DE GRENOBLE",38180,"SEYSSINS",NA,"AE",57,2,"Appartement",80,4,NA,NA,NA
"6968","17/07/2020","Vente",34400000,1,"B","RUE","1550","DES PEROUSES",38640,"CLAIX",NA,"AH",97,1,"Maison",63,3,"AG",NA,540
"6969","17/07/2020","Vente",34400000,1,"B","RUE","1550","DES PEROUSES",38640,"CLAIX",NA,"AH",97,1,"Maison",63,3,"S",NA,363
"6970","23/07/2020","Vente",1.7e+07,80,NA,"RUE","0080","CHAMPOLLION",38450,"VIF",NA,"AN",108,2,"Appartement",94,4,"S",NA,334
"6971","23/07/2020","Vente",1.7e+07,80,NA,"RUE","0080","CHAMPOLLION",38450,"VIF",NA,"AN",108,2,"Appartement",79,2,"S",NA,334
"6972","23/07/2020","Vente",1.7e+07,80,NA,"RUE","0080","CHAMPOLLION",38450,"VIF",NA,"AN",108,2,"Appartement",54,3,"S",NA,334
"6973","09/07/2020","Vente",3.2e+07,1,NA,"IMP","0037","DES BALCONS DES PISTES",38860,"LES DEUX ALPES",NA,"AI",121,2,"Appartement",57,5,NA,NA,NA
"6974","27/07/2020","Vente",14500000,689,NA,"AV","0780","GEN DE GAULLE",38250,"VILLARD-DE-LANS",NA,"AN",52,2,"Appartement",41,2,NA,NA,NA
"6975","07/07/2020","Vente",23993900,9999,NA,"IMP","0906","DE LOU PRA VERT",38250,"VILLARD-DE-LANS",NA,"AP",409,1,"Maison",95,4,"AB",NA,326
"6976","27/07/2020","Vente",36645000,59,NA,"AV","0143","GENERAL DE GAULLE",38450,"VIF",NA,"BW",48,1,"Maison",93,4,"P",NA,1236
"6977","27/07/2020","Vente",36645000,59,NA,"AV","0143","GENERAL DE GAULLE",38450,"VIF",NA,"BW",48,1,"Maison",93,4,"S",NA,1000
"6978","24/07/2020","Vente",30575000,16,NA,NA,"B060","LE CASSOULET",38450,"MIRIBEL-LANCHATRE",NA,"B",660,1,"Maison",120,5,"S",NA,700
"6979","17/07/2020","Vente",4.2e+07,11,NA,"RUE","0071","DU GUA",38360,"SASSENAGE",NA,"AY",51,1,"Maison",130,5,"S",NA,583
"6980","01/07/2020","Vente",17500000,130,NA,"CHE","2700","DE SERRE BERTHON",38710,"CHATEL-EN-TRIEVES",NA,"AD",83,1,"Maison",65,2,"S",NA,352
"6981","01/07/2020","Vente",17500000,130,NA,"CHE","2700","DE SERRE BERTHON",38710,"CHATEL-EN-TRIEVES",NA,"AD",83,1,"Maison",65,2,"P",NA,4499
"6982","30/07/2020","Vente",12100000,2,NA,"RUE","0222","DE LA DIGUE DU DRAC",38170,"SEYSSINET-PARISET",NA,"AB",75,2,"Appartement",68,4,NA,NA,NA
"6983","30/07/2020","Vente",38500000,91,NA,"RUE","0550","DU PROGRES",38170,"SEYSSINET-PARISET",NA,"AD",133,1,"Maison",114,4,"S",NA,355
"6984","29/07/2020","Vente",15463000,34,NA,"AV","0090","ARISTIDE BRIAND",38600,"FONTAINE",NA,"AI",708,2,"Appartement",67,3,NA,NA,NA
"6985","16/07/2020","Vente",33251700,14,NA,"LOT","A062","LES BORDS DE RIVE",38520,"LE BOURG-D'OISANS",NA,"AS",292,1,"Maison",143,6,"S",NA,518
"6986","30/06/2020","Vente",21500000,30,NA,"RTE","0361","DU ROCHAS",38114,"VAUJANY",NA,"AB",151,2,"Appartement",271,4,NA,NA,NA
"6987","28/07/2020","Vente",38080000,8,NA,"LOT","A005","LE BELVEDERE",38113,"VEUREY-VOROIZE",NA,"B",724,1,"Maison",120,5,"P",NA,1087
"6988","28/07/2020","Vente",38080000,8,NA,"LOT","A005","LE BELVEDERE",38113,"VEUREY-VOROIZE",NA,"B",724,1,"Maison",120,5,"S",NA,1000
"6989","24/07/2020","Vente",35840000,250,NA,"RTE","0071","DU GERBIER",38450,"LE GUA",NA,"AE",180,1,"Maison",141,5,"S",NA,1266
"6990","24/07/2020","Vente",35840000,250,NA,"RTE","0071","DU GERBIER",38450,"LE GUA",NA,"AE",180,4,"Local industriel. commercial ou assimil<e9>",10,0,"S",NA,1266
"6991","30/07/2020","Vente",36270000,1399,NA,"RTE","0134","DE FONTAGNEUX",38450,"VIF",NA,"BA",35,1,"Maison",90,5,"S",NA,620
"6992","28/07/2020","Vente",6500000,5,NA,"RTE","0092","DE LA GARE",38770,"LA MOTTE-D'AVEILLANS",NA,"AH",285,2,"Appartement",53,1,NA,NA,NA
"6993","28/07/2020","Vente",6500000,5,NA,"RTE","0092","DE LA GARE",38770,"LA MOTTE-D'AVEILLANS",NA,"AH",285,4,"Local industriel. commercial ou assimil<e9>",140,0,NA,NA,NA
"6994","28/07/2020","Vente",6500000,5,NA,"RTE","0092","DE LA GARE",38770,"LA MOTTE-D'AVEILLANS",NA,"AH",285,2,"Appartement",52,1,NA,NA,NA
"6995","10/07/2020","Vente",30610000,7,NA,"LOT","A100","LA TUILERIE",38350,"SOUSVILLE",NA,"A",1126,1,"Maison",125,5,"S",NA,1081
"6996","10/07/2020","Vente",30610000,7,NA,"LOT","A100","LA TUILERIE",38350,"SOUSVILLE",NA,"A",1126,4,"Local industriel. commercial ou assimil<e9>",40,0,"S",NA,1081
"6997","17/07/2020","Vente",3.5e+07,15,NA,"RUE","0160","LEO LAGRANGE",38760,"VARCES-ALLIERES-ET-RISSET",NA,"AP",436,1,"Maison",137,6,"S",NA,1516
"6998","17/07/2020","Vente",36400000,3,NA,NA,"B122","PRE GAMBU",38450,"VIF",NA,"BV",90,1,"Maison",100,5,"S",NA,1194
"6999","28/07/2020","Vente",20050000,5043,NA,NA,"B142","LES ROSSETS",38450,"LE GUA",NA,"F",80,1,"Maison",98,3,"S",NA,366
"7000","27/07/2020","Vente",49200000,359,NA,"AV","0440","DU RIF NEL",38750,"HUEZ",NA,"AB",158,2,"Appartement",50,2,NA,NA,NA
"7001","20/07/2020","Vente",8700000,408,NA,"AV","0780","GEN DE GAULLE",38250,"VILLARD-DE-LANS",NA,"AN",63,2,"Appartement",33,1,NA,NA,NA
"7002","31/07/2020","Vente",16600000,39,NA,"RUE","0190","DES BUISSONNEES",38600,"FONTAINE",NA,"AD",103,2,"Appartement",72,4,NA,NA,NA
"7003","16/07/2020","Vente",17500000,60,NA,"AV","0660","DU VERCORS",38170,"SEYSSINET-PARISET",NA,"B",141,2,"Appartement",83,4,NA,NA,NA
"7004","28/07/2020","Vente",10700000,236,NA,"RTE","0005","DE L ALTIPORT",38750,"HUEZ",NA,"A",1650,2,"Appartement",24,2,NA,NA,NA
"7005","28/07/2020","Vente",29500000,7,"B","RUE","0970","ROBERT FINET",38600,"FONTAINE",NA,"AS",492,2,"Appartement",85,4,NA,NA,NA
"7006","27/07/2020","Vente",34900000,10,NA,"RTE","0215","DE MONTAUD",38113,"VEUREY-VOROIZE",NA,"AD",27,2,"Appartement",98,4,"S",NA,875
"7007","27/07/2020","Vente",34900000,10,NA,"RTE","0215","DE MONTAUD",38113,"VEUREY-VOROIZE",NA,"AD",27,2,"Appartement",108,5,"S",NA,875
"7008","27/07/2020","Vente",34900000,10,NA,"RTE","0215","DE MONTAUD",38113,"VEUREY-VOROIZE",NA,"AD",27,1,"Maison",66,3,"S",NA,875
"7009","24/07/2020","Vente",24500000,55,NA,"RTE","0200","DU VERCORS",38360,"SASSENAGE",NA,"BD",11,2,"Appartement",85,3,"S",NA,431
"7010","24/07/2020","Vente",24500000,55,NA,"RTE","0200","DU VERCORS",38360,"SASSENAGE",NA,"BD",11,2,"Appartement",50,1,"S",NA,431
"7011","21/07/2020","Vente",12400000,5287,NA,"RES","A020","LES FERMES DU PARC",38250,"CORRENCON-EN-VERCORS",NA,"AC",27,2,"Appartement",36,2,NA,NA,NA
"7012","29/07/2020","Vente",1.8e+07,76,NA,"RTE","0015","DE LA CONDAMINE",38710,"LAVARS",NA,"A",1185,1,"Maison",90,3,"S",NA,1250
"7013","21/07/2020","Vente",16900000,27,NA,"CHEM","0220","DU VINAY",38360,"SASSENAGE",NA,"BC",10,2,"Appartement",40,2,NA,NA,NA
"7014","21/07/2020","Vente",16900000,27,NA,"CHEM","0220","DU VINAY",38360,"SASSENAGE",NA,"BC",10,2,"Appartement",67,4,NA,NA,NA
"7015","07/07/2020","Vente",50400000,22,NA,"RUE","0270","DES FLEURS",38170,"SEYSSINET-PARISET",NA,"AK",321,1,"Maison",122,6,NA,NA,NA
"7016","24/07/2020","Vente",12355000,60,NA,"CHE","0467","DE PRENAY",38250,"LANS-EN-VERCORS",NA,"B",1066,2,"Appartement",62,3,NA,NA,NA
"7017","21/07/2020","Vente",1850000,5011,NA,NA,"B079","LE VILLAGE",38520,"VILLARD-NOTRE-DAME",NA,"C",331,1,"Maison",68,3,"S",NA,295
"7018","29/07/2020","Vente",58900000,22,"B","RUE","0550","DU PROGRES",38170,"SEYSSINET-PARISET",NA,"AB",522,1,"Maison",155,6,"S",NA,613
"7019","28/07/2020","Vente",16850000,31,NA,"RUE","0630","SISTERON",38170,"SEYSSINET-PARISET",NA,"AH",13,2,"Appartement",68,4,NA,NA,NA
"7020","06/07/2020","Vente",38790000,13,NA,"RUE","0730","DES MARRONNIERS",38600,"FONTAINE",NA,"AK",32,1,"Maison",167,4,"S",NA,564
"7021","06/07/2020","Vente",6e+06,25,NA,"AV","0090","ARISTIDE BRIAND",38600,"FONTAINE",NA,"AI",223,2,"Appartement",33,1,NA,NA,NA
"7022","31/07/2020","Vente",12017000,38,NA,"AV","0060","AMBROISE CROIZAT",38600,"FONTAINE",NA,"AP",137,2,"Appartement",65,4,NA,NA,NA
"7023","31/07/2020","Vente",32716000,48,NA,"RUE","0400","DE L INDUSTRIE",38170,"SEYSSINET-PARISET",NA,"AD",71,2,"Appartement",82,4,NA,NA,NA
"7024","09/07/2020","Vente",3780000,183,NA,"CHE","0180","GARDE ROLLAND",38650,"GRESSE-EN-VERCORS",NA,"AC",15,2,"Appartement",24,2,NA,NA,NA
"7025","17/07/2020","Vente",8230000,11,NA,"RUE","0353","MOZART",38800,"LE PONT-DE-CLAIX",NA,"AE",148,4,"Local industriel. commercial ou assimil<e9>",50,0,NA,NA,NA
"7026","17/07/2020","Vente",8230000,11,NA,"RUE","0353","MOZART",38800,"LE PONT-DE-CLAIX",NA,"AE",148,4,"Local industriel. commercial ou assimil<e9>",40,0,NA,NA,NA
"7027","27/07/2020","Vente",16030000,2,NA,"MTE","1200","DES MARRONS",38350,"COGNET",NA,"A",442,1,"Maison",150,5,"S",NA,810
"7028","04/08/2020","Vente",4700000,28,NA,"AV","0040","ARISTIDE BRIAND",38520,"LE BOURG-D'OISANS",NA,"AS",19,4,"Local industriel. commercial ou assimil<e9>",45,0,NA,NA,NA
"7029","30/07/2020","Vente",13800000,117,NA,"CHEM","0059","DE LA DRAYE",38740,"VALJOUFFREY",NA,"A",2185,1,"Maison",88,3,"S",NA,1005
"7030","24/07/2020","Vente",37426000,399,NA,"ALL","0461","DES PEUPLIERS",38250,"LANS-EN-VERCORS",NA,"AD",57,1,"Maison",80,4,"S",NA,465
"7031","24/07/2020","Vente",37426000,399,NA,"ALL","0461","DES PEUPLIERS",38250,"LANS-EN-VERCORS",NA,"AD",57,1,"Maison",80,4,"AG","PARC",486
"7032","10/07/2020","Vente",9.6e+07,911,NA,"RTE","0005","DE L ALTIPORT",38750,"HUEZ",NA,"A",1566,1,"Maison",122,7,NA,NA,NA
"7033","10/07/2020","Vente",9.6e+07,911,NA,"RTE","0005","DE L ALTIPORT",38750,"HUEZ",NA,"A",1600,1,"Maison",70,4,"S",NA,464
"7034","31/07/2020","Vente",5e+06,5195,NA,NA,"B127","AU MARTINET",38520,"LE BOURG-D'OISANS",NA,"AK",285,1,"Maison",31,3,"S",NA,514
